date_recorded,lon,lat,easting,northing,enquiry_category,division,client_office,grid_cell,grid_x,grid_y,year,month,dayofweek,hour,is_weekend,is_winter_spring,days_since_apr2016,repeat_within_14d_200m,source_file
2016-04-04 16:29:51,-5.821927048998304,54.853566474653746,339932.86039087,402820.20126471,Public Enquiry,NORTHERN DIVISION,MID & EAST ANTRIM,1699_2014,1699,2014,2016,4,0,16,0,1,3.6873958333333334,1,pothole_enquiries_2016.csv
2016-04-04 16:31:00,-5.9281065246528035,54.69078504299195,333650.112211267,384495.897725747,Public Enquiry,NORTHERN DIVISION,ANTRIM & NEWTOWNABBEY,1668_1922,1668,1922,2016,4,0,16,0,1,3.6881944444444446,0,pothole_enquiries_2016.csv
2016-04-04 16:40:00,-7.412595248979824,54.19951221724548,238384.846846856,327996.04549598,Call Centre Public Enquiry,WESTERN DIVISION,FERMANAGH & OMAGH (WEST),1191_1639,1191,1639,2016,4,0,16,0,1,3.6944444444444446,0,pothole_enquiries_2016.csv
2016-04-04 17:02:00,-5.64701573639206,54.35122673604073,353037.151437068,347278.564756919,Public Enquiry,SOUTHERN DIVISION,NEWRY MOURNE & DOWN (EAST),1765_1736,1765,1736,2016,4,0,17,0,1,3.709722222222222,0,pothole_enquiries_2016.csv
2016-04-04 18:34:00,-7.263536955357581,54.47536043887621,247791.95882818,358792.548298233,Public Enquiry,WESTERN DIVISION,FERMANAGH & OMAGH (EAST),1238_1793,1238,1793,2016,4,0,18,0,1,3.7736111111111112,0,pothole_enquiries_2016.csv
2016-04-04 18:52:00,-6.252772998085781,54.106512292993166,314330.255099511,318896.873185969,Public Enquiry,SOUTHERN DIVISION,NEWRY MOURNE & DOWN (WEST),1571_1594,1571,1594,2016,4,0,18,0,1,3.786111111111111,0,pothole_enquiries_2016.csv
2016-04-04 18:53:00,-5.917184212240428,54.707744266769986,334298.278856108,386404.265252926,Public Enquiry,NORTHERN DIVISION,ANTRIM & NEWTOWNABBEY,1671_1932,1671,1932,2016,4,0,18,0,1,3.7868055555555555,0,pothole_enquiries_2016.csv
2016-04-04 21:02:00,-5.809358690368822,54.59878049750244,341625.627418172,374488.884603874,Public Enquiry,EASTERN DIVISION,CASTLEREAGH / LISBURN,1708_1872,1708,1872,2016,4,0,21,0,1,3.876388888888889,1,pothole_enquiries_2016.csv
2016-04-04 22:03:00,-5.657053355687969,54.2996508323189,352575.431337357,341517.182484235,Public Enquiry,SOUTHERN DIVISION,NEWRY MOURNE & DOWN (EAST),1762_1707,1762,1707,2016,4,0,22,0,1,3.91875,1,pothole_enquiries_2016.csv
2016-04-04 22:05:00,-5.6570429227894925,54.29968831066885,352575.971801095,341521.37582341,Public Enquiry,SOUTHERN DIVISION,NEWRY MOURNE & DOWN (EAST),1762_1707,1762,1707,2016,4,0,22,0,1,3.920138888888889,0,pothole_enquiries_2016.csv
2016-04-04 22:09:00,-5.704416094319946,54.32470185534332,349401.843226583,344203.606620453,Public Enquiry,SOUTHERN DIVISION,NEWRY MOURNE & DOWN (EAST),1747_1721,1747,1721,2016,4,0,22,0,1,3.9229166666666666,1,pothole_enquiries_2016.csv
2016-04-05 07:23:00,-5.641215119423784,54.65738571493759,352271.399103783,381362.873121001,Public Enquiry,SOUTHERN DIVISION,ARDS & NORTH DOWN,1761_1906,1761,1906,2016,4,1,7,0,1,4.307638888888889,1,pothole_enquiries_2016.csv
2016-04-05 07:30:00,-5.641520891219294,54.65826078676556,352248.397593352,381459.596872826,Public Enquiry,SOUTHERN DIVISION,ARDS & NORTH DOWN,1761_1907,1761,1907,2016,4,1,7,0,1,4.3125,1,pothole_enquiries_2016.csv
2016-04-05 08:36:00,-5.975536325953895,54.89020671987222,329950.967287495,406602.337003558,Public Enquiry,NORTHERN DIVISION,MID & EAST ANTRIM,1649_2033,1649,2033,2016,4,1,8,0,1,4.358333333333333,0,pothole_enquiries_2016.csv
2016-04-05 08:38:00,-5.986656053836694,54.894029867584074,329225.313043895,407007.285185836,Public Enquiry,NORTHERN DIVISION,MID & EAST ANTRIM,1646_2035,1646,2035,2016,4,1,8,0,1,4.3597222222222225,0,pothole_enquiries_2016.csv
2016-04-05 08:44:00,-5.929763502181735,54.87195372916231,332947.702049479,404656.660782882,Public Enquiry,NORTHERN DIVISION,MID & EAST ANTRIM,1664_2023,1664,2023,2016,4,1,8,0,1,4.363888888888889,0,pothole_enquiries_2016.csv
2016-04-05 09:49:00,-5.9467289740468185,54.683740297878145,332472.39533015,383676.53860258,Call Centre Public Enquiry,NORTHERN DIVISION,ANTRIM & NEWTOWNABBEY,1662_1918,1662,1918,2016,4,1,9,0,1,4.409027777777778,1,pothole_enquiries_2016.csv
2016-04-05 10:02:00,-6.18907347145749,54.29949707093735,317945.33655015,340479.999480716,Call Centre Public Enquiry,SOUTHERN DIVISION,"ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",1589_1702,1589,1702,2016,4,1,10,0,1,4.418055555555555,0,pothole_enquiries_2016.csv
2016-04-05 10:09:00,-6.347281854773452,54.76814045329258,306420.376811869,392388.836805437,Call Centre Public Enquiry,NORTHERN DIVISION,ANTRIM & NEWTOWNABBEY,1532_1961,1532,1961,2016,4,1,10,0,1,4.422916666666667,0,pothole_enquiries_2016.csv
2016-04-05 10:17:00,-5.921128475059223,54.690229015844785,334101.845485149,384447.320122067,Public Enquiry,NORTHERN DIVISION,ANTRIM & NEWTOWNABBEY,1670_1922,1670,1922,2016,4,1,10,0,1,4.428472222222222,0,pothole_enquiries_2016.csv
2016-04-05 10:20:00,-5.917244753958152,54.629597370370476,334552.469835107,377706.632600168,Call Centre Public Enquiry,EASTERN DIVISION,BELFAST NORTH,1672_1888,1672,1888,2016,4,1,10,0,1,4.430555555555555,1,pothole_enquiries_2016.csv
2016-04-05 10:40:00,-5.6703017997296215,54.277463953527054,351794.678829269,339019.539898474,Call Centre Public Enquiry,SOUTHERN DIVISION,NEWRY MOURNE & DOWN (EAST),1758_1695,1758,1695,2016,4,1,10,0,1,4.444444444444445,0,pothole_enquiries_2016.csv
2016-04-05 10:44:00,-7.268538379689091,55.02096585109714,246834.175974121,419525.852716405,Call Centre Public Enquiry,WESTERN DIVISION,LONDONDERRY & STRABANE,1234_2097,1234,2097,2016,4,1,10,0,1,4.447222222222222,0,pothole_enquiries_2016.csv
2016-04-05 10:51:00,-5.8217410199976785,54.85293038456332,339947.00819689,402749.777503275,Call Centre Public Enquiry,NORTHERN DIVISION,MID & EAST ANTRIM,1699_2013,1699,2013,2016,4,1,10,0,1,4.452083333333333,1,pothole_enquiries_2016.csv
2016-04-05 11:10:00,-5.821846781129113,54.853252477045224,339939.101723455,402785.414388581,Call Centre Public Enquiry,NORTHERN DIVISION,MID & EAST ANTRIM,1699_2013,1699,2013,2016,4,1,11,0,1,4.465277777777778,1,pothole_enquiries_2016.csv
2016-04-05 11:18:46,-5.920798725336444,54.668595046877336,334194.44320278,382040.14820876,Public Enquiry,NORTHERN DIVISION,ANTRIM & NEWTOWNABBEY,1670_1910,1670,1910,2016,4,1,11,0,1,4.47136574074074,1,pothole_enquiries_2016.csv
2016-04-05 11:43:00,-6.439096613081199,54.96041280877415,300034.457790213,413655.450190357,Call Centre Public Enquiry,NORTHERN DIVISION,MID & EAST ANTRIM,1500_2068,1500,2068,2016,4,1,11,0,1,4.488194444444445,1,pothole_enquiries_2016.csv
2016-04-05 11:54:00,-5.537067720995388,54.63882673343085,359063.630268593,379528.313584274,Public Enquiry,SOUTHERN DIVISION,ARDS & NORTH DOWN,1795_1897,1795,1897,2016,4,1,11,0,1,4.495833333333334,0,pothole_enquiries_2016.csv
2016-04-05 12:09:00,-7.477384862729621,54.77550917721224,233680.064550768,392080.767544781,Call Centre Public Enquiry,WESTERN DIVISION,LONDONDERRY & STRABANE,1168_1960,1168,1960,2016,4,1,12,0,1,4.50625,0,pothole_enquiries_2016.csv
2016-04-05 12:20:33,-5.945678623189526,54.68511626995213,332535.64405594,383831.66375606,Public Enquiry,NORTHERN DIVISION,ANTRIM & NEWTOWNABBEY,1662_1919,1662,1919,2016,4,1,12,0,1,4.514270833333334,1,pothole_enquiries_2016.csv
2016-04-05 12:40:00,-6.4044057050703636,55.20831445544509,301625.993529179,441300.549589649,Call Centre Public Enquiry,NORTHERN DIVISION,CAUSEWAY COAST & GLENS (EAST),1508_2206,1508,2206,2016,4,1,12,0,1,4.527777777777778,0,pothole_enquiries_2016.csv
2016-04-05 12:46:00,-5.953807915580985,54.61096690246208,332251.971510712,375563.706337962,Call Centre Public Enquiry,EASTERN DIVISION,BELFAST NORTH,1661_1877,1661,1877,2016,4,1,12,0,1,4.531944444444444,0,pothole_enquiries_2016.csv
2016-04-05 12:52:00,-7.046981525070504,54.67995157097547,261521.630007195,381735.072547476,Call Centre Public Enquiry,WESTERN DIVISION,FERMANAGH & OMAGH (EAST),1307_1908,1307,1908,2016,4,1,12,0,1,4.536111111111111,0,pothole_enquiries_2016.csv
2016-04-05 13:26:00,-6.341551887862649,54.20569817829262,308264.829267698,329796.119165665,Call Centre Public Enquiry,SOUTHERN DIVISION,NEWRY MOURNE & DOWN (WEST),1541_1648,1541,1648,2016,4,1,13,0,1,4.559722222222222,0,pothole_enquiries_2016.csv
2016-04-05 13:28:00,-7.125758249876206,54.63211971653678,256506.671441744,376344.437579695,Call Centre Public Enquiry,WESTERN DIVISION,FERMANAGH & OMAGH (EAST),1282_1881,1282,1881,2016,4,1,13,0,1,4.561111111111111,0,pothole_enquiries_2016.csv
2016-04-05 13:32:00,-6.6946795743905145,54.313096477234296,285002.996226972,341266.450409947,Call Centre Public Enquiry,SOUTHERN DIVISION,"ARMAGH CITY, BANBRIDGE & CRAIGAVON (WEST)",1425_1706,1425,1706,2016,4,1,13,0,1,4.563888888888889,0,pothole_enquiries_2016.csv
2016-04-05 13:39:00,-5.88453181492489,54.47041634078217,337197.940392236,360053.825587751,Public Enquiry,EASTERN DIVISION,CASTLEREAGH / LISBURN,1685_1800,1685,1800,2016,4,1,13,0,1,4.56875,1,pothole_enquiries_2016.csv
2016-04-05 13:43:00,-6.011864147307962,54.56931671962534,328632.66190156,370820.41938836,Call Centre Public Enquiry,EASTERN DIVISION,BELFAST NORTH,1643_1854,1643,1854,2016,4,1,13,0,1,4.571527777777778,0,pothole_enquiries_2016.csv
2016-04-05 14:03:00,-6.764115198927884,54.3787644313596,280355.963223097,348494.328686725,Call Centre Public Enquiry,SOUTHERN DIVISION,"ARMAGH CITY, BANBRIDGE & CRAIGAVON (WEST)",1401_1742,1401,1742,2016,4,1,14,0,1,4.585416666666666,0,pothole_enquiries_2016.csv
2016-04-05 14:05:00,-6.7718875309905044,54.29133191162326,280020.495581699,338753.64573377,Call Centre Public Enquiry,SOUTHERN DIVISION,"ARMAGH CITY, BANBRIDGE & CRAIGAVON (WEST)",1400_1693,1400,1693,2016,4,1,14,0,1,4.586805555555555,0,pothole_enquiries_2016.csv
2016-04-05 14:14:00,-6.589874612524516,54.57946390487125,291229.689399714,371046.169812443,Call Centre Public Enquiry,WESTERN DIVISION,MID ULSTER (NORTH),1456_1855,1456,1855,2016,4,1,14,0,1,4.593055555555556,0,pothole_enquiries_2016.csv
2016-04-05 14:24:00,-6.2111318312684425,54.851263352988994,314946.139967734,401855.955202254,Call Centre Public Enquiry,NORTHERN DIVISION,MID & EAST ANTRIM,1574_2009,1574,2009,2016,4,1,14,0,1,4.6,0,pothole_enquiries_2016.csv
2016-04-05 14:30:00,-6.514447366737633,55.0768251266268,294932.700509698,426508.783107991,Call Centre Public Enquiry,NORTHERN DIVISION,CAUSEWAY COAST & GLENS (EAST),1474_2132,1474,2132,2016,4,1,14,0,1,4.604166666666667,0,pothole_enquiries_2016.csv
2016-04-05 15:26:49,-5.9459667482398455,54.683860396409514,332521.15625,383691.34375,Public Enquiry,NORTHERN DIVISION,ANTRIM & NEWTOWNABBEY,1662_1918,1662,1918,2016,4,1,15,0,1,4.643622685185186,1,pothole_enquiries_2016.csv
2016-04-05 15:31:00,-6.014263810619072,54.56084215020417,328504.132039493,369872.833114275,Public Enquiry,EASTERN DIVISION,BELFAST NORTH,1642_1849,1642,1849,2016,4,1,15,0,1,4.646527777777778,0,pothole_enquiries_2016.csv
2016-04-05 15:32:00,-6.672597461074176,54.69335791895894,285641.371215874,383619.639978955,Call Centre Public Enquiry,WESTERN DIVISION,MID ULSTER (NORTH),1428_1918,1428,1918,2016,4,1,15,0,1,4.647222222222222,1,pothole_enquiries_2016.csv
2016-04-05 15:33:53,-6.4648882679723485,54.14469005944531,300365.15753729,322823.93731581,Call Centre Public Enquiry,SOUTHERN DIVISION,NEWRY MOURNE & DOWN (WEST),1501_1614,1501,1614,2016,4,1,15,0,1,4.648530092592592,1,pothole_enquiries_2016.csv
2016-04-05 15:36:14,-5.9212593171321295,54.67002748831782,334160.00922542,382198.69473934,Public Enquiry,NORTHERN DIVISION,ANTRIM & NEWTOWNABBEY,1670_1910,1670,1910,2016,4,1,15,0,1,4.650162037037037,0,pothole_enquiries_2016.csv
2016-04-05 15:43:00,-5.678259342246929,54.62416764138828,350003.461981743,377586.317946448,Public Enquiry,SOUTHERN DIVISION,ARDS & NORTH DOWN,1750_1887,1750,1887,2016,4,1,15,0,1,4.654861111111111,0,pothole_enquiries_2016.csv
2016-04-05 16:03:00,-6.584577848861758,54.588545265367735,291551.80473975,372063.88871257,Call Centre Public Enquiry,WESTERN DIVISION,MID ULSTER (NORTH),1457_1860,1457,1860,2016,4,1,16,0,1,4.66875,1,pothole_enquiries_2016.csv
2016-04-05 16:14:54,-6.672740451121891,54.693381486606725,285632.10191773,383622.08895745,Public Enquiry,WESTERN DIVISION,MID ULSTER (NORTH),1428_1918,1428,1918,2016,4,1,16,0,1,4.677013888888889,0,pothole_enquiries_2016.csv
2016-04-05 16:31:00,-7.46681172443524,54.525498861742165,234571.86794994,364254.885885532,Call Centre Public Enquiry,WESTERN DIVISION,FERMANAGH & OMAGH (EAST),1172_1821,1172,1821,2016,4,1,16,0,1,4.688194444444444,0,pothole_enquiries_2016.csv
2016-04-05 16:41:00,-6.559247299161554,54.30602008511642,293832.893767694,340650.4548297,Public Enquiry,SOUTHERN DIVISION,"ARMAGH CITY, BANBRIDGE & CRAIGAVON (WEST)",1469_1703,1469,1703,2016,4,1,16,0,1,4.695138888888889,0,pothole_enquiries_2016.csv
2016-04-05 16:44:00,-6.466282360710193,54.14418047479815,300275.294248476,322765.242765098,Call Centre Public Enquiry,SOUTHERN DIVISION,NEWRY MOURNE & DOWN (WEST),1501_1613,1501,1613,2016,4,1,16,0,1,4.697222222222222,0,pothole_enquiries_2016.csv
2016-04-05 17:40:00,-5.954814497627609,54.37240055740552,332958.91538251,349010.56361522,Public Enquiry,EASTERN DIVISION,CASTLEREAGH / LISBURN,1664_1745,1664,1745,2016,4,1,17,0,1,4.736111111111111,0,pothole_enquiries_2016.csv
2016-04-05 18:15:00,-5.9700504043005145,54.6110675638664,331202.372396985,375544.463404765,Public Enquiry,EASTERN DIVISION,BELFAST NORTH,1656_1877,1656,1877,2016,4,1,18,0,1,4.760416666666667,0,pothole_enquiries_2016.csv
2016-04-05 18:35:00,-6.144051353264551,54.19499463530447,321182.003416205,328925.59726284,Public Enquiry,SOUTHERN DIVISION,NEWRY MOURNE & DOWN (WEST),1605_1644,1605,1644,2016,4,1,18,0,1,4.774305555555555,0,pothole_enquiries_2016.csv
2016-04-05 19:04:00,-6.06350111855269,54.43160995732851,325715.383998461,355400.75127449,Public Enquiry,EASTERN DIVISION,CASTLEREAGH / LISBURN,1628_1777,1628,1777,2016,4,1,19,0,1,4.794444444444444,1,pothole_enquiries_2016.csv
2016-04-05 19:13:00,-5.790049533609165,54.50088720099751,343215.889706917,363633.218146725,Public Enquiry,SOUTHERN DIVISION,ARDS & NORTH DOWN,1716_1818,1716,1818,2016,4,1,19,0,1,4.800694444444445,0,pothole_enquiries_2016.csv
2016-04-05 19:25:00,-7.526668158737033,54.1541937747796,230973.896455628,322895.66790827,Public Enquiry,WESTERN DIVISION,FERMANAGH & OMAGH (WEST),1154_1614,1154,1614,2016,4,1,19,0,1,4.809027777777778,0,pothole_enquiries_2016.csv
2016-04-05 19:54:00,-6.39645825234019,54.88906757234919,302947.477703303,405775.698204368,Public Enquiry,NORTHERN DIVISION,MID & EAST ANTRIM,1514_2028,1514,2028,2016,4,1,19,0,1,4.829166666666667,0,pothole_enquiries_2016.csv
2016-04-05 19:56:00,-6.459344626711542,54.87934544614178,298936.208856827,404602.89721104,Public Enquiry,NORTHERN DIVISION,MID & EAST ANTRIM,1494_2023,1494,2023,2016,4,1,19,0,1,4.830555555555556,0,pothole_enquiries_2016.csv
2016-04-05 19:58:00,-6.408782561350693,54.887563320210674,302160.501562547,405590.214625487,Public Enquiry,NORTHERN DIVISION,MID & EAST ANTRIM,1510_2027,1510,2027,2016,4,1,19,0,1,4.831944444444445,0,pothole_enquiries_2016.csv
2016-04-05 20:29:00,-6.3085666019687885,54.21991869885188,310379.052219738,331429.88592941,Public Enquiry,SOUTHERN DIVISION,NEWRY MOURNE & DOWN (WEST),1551_1657,1551,1657,2016,4,1,20,0,1,4.853472222222222,0,pothole_enquiries_2016.csv
2016-04-05 20:35:00,-6.3700084752070065,54.18931948817639,306450.234993059,327929.957510753,Public Enquiry,SOUTHERN DIVISION,NEWRY MOURNE & DOWN (WEST),1532_1639,1532,1639,2016,4,1,20,0,1,4.857638888888889,0,pothole_enquiries_2016.csv
2016-04-05 20:38:00,-6.3777984784415676,54.18821722159806,305944.584826432,327795.568487319,Public Enquiry,SOUTHERN DIVISION,NEWRY MOURNE & DOWN (WEST),1529_1638,1529,1638,2016,4,1,20,0,1,4.8597222222222225,0,pothole_enquiries_2016.csv
2016-04-05 20:49:00,-6.413536352280974,54.35371079556906,303197.605561378,346162.078675276,Public Enquiry,SOUTHERN DIVISION,"ARMAGH CITY, BANBRIDGE & CRAIGAVON (WEST)",1515_1730,1515,1730,2016,4,1,20,0,1,4.867361111111111,0,pothole_enquiries_2016.csv
2016-04-05 21:52:00,-5.958689133523571,54.671326617884134,331741.329472733,382272.418699368,Public Enquiry,NORTHERN DIVISION,ANTRIM & NEWTOWNABBEY,1658_1911,1658,1911,2016,4,1,21,0,1,4.911111111111111,0,pothole_enquiries_2016.csv
2016-04-06 02:18:00,-5.8248612295144575,54.71866126660633,340210.44355748,387799.844128983,Public Enquiry,NORTHERN DIVISION,MID & EAST ANTRIM,1701_1938,1701,1938,2016,4,2,2,0,1,5.095833333333333,0,pothole_enquiries_2016.csv
2016-04-06 08:24:00,-6.0320244510602485,54.519676018945916,327483.61515532,365258.832745588,Public Enquiry,EASTERN DIVISION,CASTLEREAGH / LISBURN,1637_1826,1637,1826,2016,4,2,8,0,1,5.35,0,pothole_enquiries_2016.csv
2016-04-06 09:41:00,-5.990353915879666,54.91550098633637,328919.4657181,409390.25762008,Public Enquiry,NORTHERN DIVISION,MID & EAST ANTRIM,1644_2046,1644,2046,2016,4,2,9,0,1,5.403472222222222,0,pothole_enquiries_2016.csv
2016-04-06 09:41:00,-5.902463274915425,54.45340350672252,336092.021440451,358125.610193555,Public Enquiry,EASTERN DIVISION,CASTLEREAGH / LISBURN,1680_1790,1680,1790,2016,4,2,9,0,1,5.403472222222222,0,pothole_enquiries_2016.csv
2016-04-06 09:41:00,-5.899186436116396,54.45165706785654,336310.324366778,357937.582135615,Public Enquiry,EASTERN DIVISION,CASTLEREAGH / LISBURN,1681_1789,1681,1789,2016,4,2,9,0,1,5.403472222222222,0,pothole_enquiries_2016.csv
2016-04-06 09:43:00,-5.894703045955285,54.42977085401342,336673.937621113,355510.491999907,Public Enquiry,SOUTHERN DIVISION,NEWRY MOURNE & DOWN (EAST),1683_1777,1683,1777,2016,4,2,9,0,1,5.404861111111111,1,pothole_enquiries_2016.csv
2016-04-06 09:44:00,-5.894850064705801,54.42873913615792,336667.831785079,355395.384090709,Public Enquiry,SOUTHERN DIVISION,NEWRY MOURNE & DOWN (EAST),1683_1776,1683,1776,2016,4,2,9,0,1,5.405555555555556,1,pothole_enquiries_2016.csv
2016-04-06 09:45:00,-5.8959604991446275,54.42892324893211,336595.165195026,355413.720332343,Public Enquiry,SOUTHERN DIVISION,NEWRY MOURNE & DOWN (EAST),1682_1777,1682,1777,2016,4,2,9,0,1,5.40625,0,pothole_enquiries_2016.csv
2016-04-06 09:49:00,-5.757369079050425,54.5304474637639,345227.759519879,366990.00866415,Public Enquiry,SOUTHERN DIVISION,ARDS & NORTH DOWN,1726_1834,1726,1834,2016,4,2,9,0,1,5.409027777777778,0,pothole_enquiries_2016.csv
2016-04-06 10:33:00,-5.533484586079296,54.629669249085694,359330.726015515,378517.327776949,Call Centre Public Enquiry,SOUTHERN DIVISION,ARDS & NORTH DOWN,1796_1892,1796,1892,2016,4,2,10,0,1,5.439583333333333,0,pothole_enquiries_2016.csv
2016-04-06 10:56:02,-6.401145541598892,54.395407965649426,303897.84621795,350821.26257567,Complaints,SOUTHERN DIVISION,"ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",1519_1754,1519,1754,2016,4,2,10,0,1,5.455578703703703,0,pothole_enquiries_2016.csv
2016-04-06 11:01:00,-6.5654303447622056,54.48267950726947,293029.972731256,360305.336051705,Call Centre Public Enquiry,SOUTHERN DIVISION,"ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",1465_1801,1465,1801,2016,4,2,11,0,1,5.459027777777778,0,pothole_enquiries_2016.csv
2016-04-06 11:02:00,-5.920162237078498,54.7763977609985,333879.726015873,394039.586245744,Public Enquiry,NORTHERN DIVISION,ANTRIM & NEWTOWNABBEY,1669_1970,1669,1970,2016,4,2,11,0,1,5.459722222222222,0,pothole_enquiries_2016.csv
2016-04-06 11:05:00,-5.943883691639493,54.774142150957765,332360.904391416,393743.511535366,Public Enquiry,NORTHERN DIVISION,ANTRIM & NEWTOWNABBEY,1661_1968,1661,1968,2016,4,2,11,0,1,5.461805555555555,0,pothole_enquiries_2016.csv
2016-04-06 11:07:00,-6.694870002500845,55.022752390213725,283521.9881232,420259.290142926,Call Centre Public Enquiry,NORTHERN DIVISION,CAUSEWAY COAST & GLENS (WEST),1417_2101,1417,2101,2016,4,2,11,0,1,5.4631944444444445,0,pothole_enquiries_2016.csv
2016-04-06 11:09:00,-5.702008637700082,54.77581639644965,347916.993542783,394413.195030304,Call Centre Public Enquiry,NORTHERN DIVISION,MID & EAST ANTRIM,1739_1972,1739,1972,2016,4,2,11,0,1,5.464583333333334,0,pothole_enquiries_2016.csv
2016-04-06 11:32:00,-6.34945056342528,54.11451515098712,307986.590040965,319635.606058965,Call Centre Public Enquiry,SOUTHERN DIVISION,NEWRY MOURNE & DOWN (WEST),1539_1598,1539,1598,2016,4,2,11,0,1,5.480555555555555,0,pothole_enquiries_2016.csv
2016-04-06 11:50:00,-5.928100110681917,54.55273410162691,334103.817701016,369131.320582858,Public Enquiry,EASTERN DIVISION,BELFAST SOUTH,1670_1845,1670,1845,2016,4,2,11,0,1,5.493055555555555,1,pothole_enquiries_2016.csv
2016-04-06 11:56:00,-6.795751794132808,54.45994466912033,278145.790968312,357494.805697947,Call Centre Public Enquiry,WESTERN DIVISION,MID ULSTER (SOUTH),1390_1787,1390,1787,2016,4,2,11,0,1,5.497222222222222,0,pothole_enquiries_2016.csv
2016-04-06 12:18:00,-6.334924584674076,54.1700038342073,308790.903560174,325833.60035618,Call Centre Public Enquiry,SOUTHERN DIVISION,NEWRY MOURNE & DOWN (WEST),1543_1629,1543,1629,2016,4,2,12,0,1,5.5125,0,pothole_enquiries_2016.csv
2016-04-06 12:21:00,-6.706138831321891,54.24149566528863,284403.407077685,333283.170521849,Call Centre Public Enquiry,SOUTHERN DIVISION,"ARMAGH CITY, BANBRIDGE & CRAIGAVON (WEST)",1422_1666,1422,1666,2016,4,2,12,0,1,5.514583333333333,0,pothole_enquiries_2016.csv
2016-04-06 12:23:41,-5.8153253260423625,54.74691253742394,340726.87166582,390963.18015853,Public Enquiry,NORTHERN DIVISION,MID & EAST ANTRIM,1703_1954,1703,1954,2016,4,2,12,0,1,5.516446759259259,0,pothole_enquiries_2016.csv
2016-04-06 12:51:00,-6.934137690554979,54.61078057699601,268917.099084212,374140.013674529,Call Centre Public Enquiry,WESTERN DIVISION,MID ULSTER (NORTH),1344_1870,1344,1870,2016,4,2,12,0,1,5.535416666666666,0,pothole_enquiries_2016.csv
