"ENQUIRY_TYPE","ENQUIRY_CATEGORY","DATE_RECORDED","DIVISION","CLIENT_OFFICE_NAME","EASTING","NORTHING","APPROVAL_STATUS_NAME"
"Pothole","Public Enquiry",06/04/2017 15:20:00,"EASTERN DIVISION","BELFAST NORTH",333889.66609516,373891.85941072,"Completed Enquiries"
"Pothole","Public Enquiry",06/04/2017 16:02:38,"SOUTHERN DIVISION","ARDS & NORTH DOWN",365246.058779855,361765.02245789,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",06/04/2017 16:23:00,"NORTHERN DIVISION","MID & EAST ANTRIM",316729.64708744,416964.63610194,"Completed Enquiries"
"Pothole","Public Enquiry",06/04/2017 18:16:00,"NORTHERN DIVISION","CAUSEWAY COAST & GLENS (WEST)",275477.47083227,433862.78837524,"Enquiries In Progress"
"Pothole","Public Enquiry",06/04/2017 18:36:00,"NORTHERN DIVISION","MID & EAST ANTRIM",340305.28369738,393276.02540004,"Completed Enquiries"
"Pothole","Public Enquiry",06/04/2017 22:51:00,"WESTERN DIVISION","FERMANAGH & OMAGH (EAST)",252188.08519599,362642.42079417,"Completed Enquiries"
"Pothole","Public Enquiry",07/04/2017 07:57:00,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",305891.3424244,387332.28030147,"Completed Enquiries"
"Pothole","Public Enquiry",07/04/2017 08:03:00,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",306809.44045126,388200.54587916,"Completed Enquiries"
"Pothole","Public Enquiry",07/04/2017 08:34:41,"SOUTHERN DIVISION","ARDS & NORTH DOWN",344652.58207905,371249.84752551,"Completed Enquiries"
"Pothole","Public Enquiry",07/04/2017 08:48:00,"EASTERN DIVISION","BELFAST SOUTH",333419.1120354,368915.63473668,"Completed Enquiries"
"Pothole","Public Enquiry",07/04/2017 09:24:00,"EASTERN DIVISION","BELFAST SOUTH",330087.76873415,370535.56750144,"Completed Enquiries"
"Pothole","Public Enquiry",07/04/2017 10:13:00,"EASTERN DIVISION","BELFAST SOUTH",334904.45999331,371184.45185626,"Completed Enquiries"
"Pothole","Public Enquiry",07/04/2017 10:18:06,"EASTERN DIVISION","BELFAST NORTH",333796.29004036,373934.54254564,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",07/04/2017 10:19:00,"EASTERN DIVISION","BELFAST NORTH",333847.29034278,373884.34655485,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",07/04/2017 10:21:00,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",331872.46559334,384499.14484372,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",07/04/2017 10:24:00,"NORTHERN DIVISION","MID & EAST ANTRIM",328611.36895293,416797.25412905,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",07/04/2017 10:25:00,"NORTHERN DIVISION","CAUSEWAY COAST & GLENS (WEST)",284149.79445823,416186.82872967,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",07/04/2017 10:26:00,"WESTERN DIVISION","LONDONDERRY & STRABANE",246475.76045811,414949.610773,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",07/04/2017 10:27:00,"WESTERN DIVISION","LONDONDERRY & STRABANE",239725.24452184,385699.25755402,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",07/04/2017 10:29:00,"WESTERN DIVISION","FERMANAGH & OMAGH (WEST)",229748.91016156,341160.96038751,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",07/04/2017 10:30:00,"WESTERN DIVISION","MID ULSTER (NORTH)",280821.85196821,377595.76957269,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",07/04/2017 10:31:00,"WESTERN DIVISION","MID ULSTER (SOUTH)",262659.68719209,356912.53333712,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",07/04/2017 10:32:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",312114.84684587,346228.5271688,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",07/04/2017 10:33:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (WEST)",289108.84476386,344063.59352546,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",07/04/2017 10:34:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (WEST)",318746.35196627,331609.12383427,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",07/04/2017 10:36:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (EAST)",353009.65226702,352404.42119589,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",07/04/2017 10:37:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",326525.45321594,364119.95253902,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",07/04/2017 10:38:00,"SOUTHERN DIVISION","ARDS & NORTH DOWN",353062.23434513,381845.14250797,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",07/04/2017 10:39:00,"SOUTHERN DIVISION","ARDS & NORTH DOWN",352633.00927102,372611.277214,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",07/04/2017 10:54:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",336489.97304419,364879.27142071,"Completed Enquiries"
"Pothole","Public Enquiry",07/04/2017 11:43:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",342901.90261198,373137.80888578,"Completed Enquiries"
"Pothole","Public Enquiry",07/04/2017 11:50:38,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",307400,360751.28125,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",07/04/2017 13:31:00,"SOUTHERN DIVISION","ARDS & NORTH DOWN",346972.51037168,360730.76580094,"Completed Enquiries"
"Pothole","Public Enquiry",07/04/2017 13:48:25,"EASTERN DIVISION","BELFAST SOUTH",336220.59375,372383,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",07/04/2017 13:50:00,"NORTHERN DIVISION","CAUSEWAY COAST & GLENS (EAST)",294182.72987046,426654.05645161,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",07/04/2017 14:03:00,"EASTERN DIVISION","BELFAST SOUTH",334907.45904912,371185.52914785,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",07/04/2017 14:14:00,"WESTERN DIVISION","MID ULSTER (SOUTH)",264421.92055074,358882.02707221,"Completed Enquiries"
"Pothole","Public Enquiry",07/04/2017 14:22:00,"SOUTHERN DIVISION","ARDS & NORTH DOWN",347022.80599208,360927.12971724,"Completed Enquiries"
"Pothole","Public Enquiry",07/04/2017 14:34:33,"WESTERN DIVISION","?",0,0,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",07/04/2017 14:35:00,"WESTERN DIVISION","MID ULSTER (NORTH)",281109.67533442,394469.59128142,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",07/04/2017 14:46:00,"WESTERN DIVISION","FERMANAGH & OMAGH (EAST)",243524.42795654,372125.74705047,"Completed Enquiries"
"Pothole","Complaints",07/04/2017 14:46:35,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",311178.13611968,381057.9798164,"Completed Enquiries"
"Pothole","Public Enquiry",07/04/2017 15:45:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",307950.35206587,358064.26611842,"Completed Enquiries"
"Pothole","Public Enquiry",07/04/2017 15:49:00,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",331855.37175092,382441.77657831,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",07/04/2017 16:03:00,"WESTERN DIVISION","MID ULSTER (NORTH)",291784.9499619,376121.27288121,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",07/04/2017 16:26:00,"SOUTHERN DIVISION","ARDS & NORTH DOWN",363032.1006632,367370.84911171,"Completed Enquiries"
"Pothole","Public Enquiry",07/04/2017 16:29:00,"EASTERN DIVISION","BELFAST NORTH",330529.54201592,372465.92955717,"Enquiries In Progress"
"Pothole","Public Enquiry",07/04/2017 19:56:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",328404.86745408,362701.19752771,"Completed Enquiries"
"Pothole","Public Enquiry",07/04/2017 20:01:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",331626.47363692,359945.29201594,"Completed Enquiries"
"Pothole","Public Enquiry",07/04/2017 20:08:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",331628.92103763,359942.77846922,"Completed Enquiries"
"Pothole","Public Enquiry",07/04/2017 20:19:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",332897.00534463,357573.3969075,"Completed Enquiries"
"Pothole","Public Enquiry",07/04/2017 20:22:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",332902.42931381,357565.59168356,"Completed Enquiries"
"Pothole","Public Enquiry",07/04/2017 20:26:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",332405.93769583,358507.87403686,"Completed Enquiries"
"Pothole","Public Enquiry",07/04/2017 20:30:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",330098.83256082,361597.05599645,"Completed Enquiries"
"Pothole","Public Enquiry",07/04/2017 21:28:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",330125.52245785,361570.49839132,"Completed Enquiries"
"Pothole","Public Enquiry",07/04/2017 21:30:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",330132.5339302,361564.67754634,"Completed Enquiries"
"Pothole","Public Enquiry",08/04/2017 11:43:00,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",334472.57668346,380720.99548444,"Completed Enquiries"
"Pothole","Public Enquiry",08/04/2017 15:27:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (WEST)",335607.46594093,317596.38997454,"Completed Enquiries"
"Pothole","Public Enquiry",09/04/2017 10:07:00,"NORTHERN DIVISION","CAUSEWAY COAST & GLENS (WEST)",284504.51783294,430746.43249936,"Completed Enquiries"
"Pothole","Public Enquiry",09/04/2017 10:14:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",316572.04603755,372373.75212724,"Completed Enquiries"
"Pothole","Public Enquiry",09/04/2017 10:14:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",316298.40017776,372502.27373845,"Completed Enquiries"
"Pothole","Public Enquiry",09/04/2017 10:15:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",319779.72849458,369814.96159298,"Completed Enquiries"
"Pothole","Public Enquiry",10/04/2017 08:54:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (EAST)",346650.4268161,348854.42914444,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",10/04/2017 09:16:00,"EASTERN DIVISION","BELFAST NORTH",331684.4500889,376225.10788671,"Enquiries In Progress"
"Pothole","Call Centre Public Enquiry",10/04/2017 10:09:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",324181.39670645,356570.61819489,"Completed Enquiries"
"Pothole","Public Enquiry",10/04/2017 10:24:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",320026.4225722,370115.82954448,"New Enquiries"
"Pothole","Public Enquiry",10/04/2017 10:29:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",320031.84654138,370100.21909659,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",10/04/2017 11:33:00,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",300782,388830.57188214,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",10/04/2017 12:11:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",311102.70203621,364129.67202184,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",10/04/2017 12:19:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",309997.80334876,363126.13422951,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",10/04/2017 12:24:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (WEST)",280747.99205189,350831.99312082,"Completed Enquiries"
"Pothole","Public Enquiry",10/04/2017 13:52:40,"SOUTHERN DIVISION","ARDS & NORTH DOWN",349891.71958344,374494.02404538,"Completed Enquiries"
"Pothole","Public Enquiry",10/04/2017 13:56:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",316807.55502545,339267.05718618,"Completed Enquiries"
"Pothole","Public Enquiry",10/04/2017 14:05:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (WEST)",286540.04940883,351997.465972,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",10/04/2017 14:18:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",330943.21711751,361562.35708237,"Completed Enquiries"
"Pothole","Public Enquiry",10/04/2017 14:32:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",334933.36817827,365802.06536098,"Completed Enquiries"
"Pothole","Public Enquiry",10/04/2017 14:35:00,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",331305.87993537,383941.38730139,"Completed Enquiries"
"Pothole","Public Enquiry",10/04/2017 14:38:00,"WESTERN DIVISION","MID ULSTER (NORTH)",285243.23913664,388987.2422434,"Completed Enquiries"
"Pothole","Public Enquiry",10/04/2017 14:52:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",307950.16693889,339833.66078029,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",10/04/2017 16:25:00,"SOUTHERN DIVISION","ARDS & NORTH DOWN",361244.93872238,349653.91983108,"Completed Enquiries"
"Pothole","Public Enquiry",10/04/2017 20:34:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",341793.54845217,367575.79816893,"Completed Enquiries"
"Pothole","Public Enquiry",10/04/2017 20:43:00,"EASTERN DIVISION","BELFAST NORTH",333655.33866702,373921.40539499,"Completed Enquiries"
"Pothole","Public Enquiry",10/04/2017 20:45:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",341661.82770209,367457.26723585,"Completed Enquiries"
"Pothole","Public Enquiry",10/04/2017 20:56:00,"EASTERN DIVISION","BELFAST NORTH",334109.99385923,375055.85359065,"Enquiries In Progress"
"Pothole","Public Enquiry",10/04/2017 21:09:00,"EASTERN DIVISION","BELFAST NORTH",334248.50085483,375277.21306102,"Completed Enquiries"
"Pothole","Public Enquiry",10/04/2017 23:10:00,"EASTERN DIVISION","BELFAST NORTH",334606.81107366,379483.46210396,"Completed Enquiries"
"Pothole","Public Enquiry",10/04/2017 23:15:00,"EASTERN DIVISION","BELFAST NORTH",334187.2538283,375025.55475063,"Completed Enquiries"
"Pothole","Public Enquiry",11/04/2017 08:34:00,"WESTERN DIVISION","FERMANAGH & OMAGH (WEST)",225471.75690036,354381.35797134,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",11/04/2017 09:42:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",313557.72310769,372372.16452882,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",11/04/2017 09:43:00,"WESTERN DIVISION","LONDONDERRY & STRABANE",247724.62789984,420618.34897552,"New Enquiries"
"Pothole","Public Enquiry",11/04/2017 10:06:00,"EASTERN DIVISION","BELFAST NORTH",330998.00635001,376920.49060198,"Enquiries In Progress"
"Pothole","Complaints",11/04/2017 10:08:00,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",330229.18442551,381327.94294511,"Completed Enquiries"
"Pothole","Public Enquiry",11/04/2017 10:09:00,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",330253.261557,381288.5199496,"Completed Enquiries"
"Pothole","Correspondence",11/04/2017 10:20:21,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (EAST)",344595.87455903,350789.06621652,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",11/04/2017 10:22:00,"WESTERN DIVISION","FERMANAGH & OMAGH (WEST)",221088.17977941,370888.61498814,"New Enquiries"
"Pothole","Call Centre Public Enquiry",11/04/2017 10:24:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",325578.67898569,365182.39268478,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",11/04/2017 12:03:00,"SOUTHERN DIVISION","ARDS & NORTH DOWN",343663.0953031,364208.26103844,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",11/04/2017 12:27:00,"SOUTHERN DIVISION","ARDS & NORTH DOWN",351161.32266531,380637.83255016,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",11/04/2017 12:29:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",298658.28330581,353095.44325204,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",11/04/2017 12:32:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",336254.29717002,369143.35905088,"Completed Enquiries"
"Pothole","Public Enquiry",11/04/2017 13:40:00,"WESTERN DIVISION","MID ULSTER (NORTH)",269033.4738406,383088.11930086,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",11/04/2017 13:41:00,"NORTHERN DIVISION","MID & EAST ANTRIM",303907.46693756,414656.31639465,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",11/04/2017 14:21:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",326612.75703793,354336.86893571,"Completed Enquiries"
"Pothole","Public Enquiry",11/04/2017 14:30:42,"SOUTHERN DIVISION","?",0,0,"Completed Enquiries"
"Pothole","Public Enquiry",11/04/2017 15:02:50,"WESTERN DIVISION","MID ULSTER (NORTH)",269032.155857535,383090.956114355,"Completed Enquiries"
"Pothole","Complaints",11/04/2017 15:09:54,"EASTERN DIVISION","CASTLEREAGH / LISBURN",315485.09375,360482.5,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",11/04/2017 15:17:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (WEST)",284414.70248073,334068.13057743,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",11/04/2017 16:04:00,"WESTERN DIVISION","MID ULSTER (NORTH)",274102.27933706,371006.02173819,"Completed Enquiries"
"Pothole","Public Enquiry",11/04/2017 16:12:13,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",310013.37262648,363133.69443974,"Completed Enquiries"
"Pothole","Complaints",11/04/2017 16:30:24,"WESTERN DIVISION","LONDONDERRY & STRABANE",244200.015625,416767.71875,"Completed Enquiries"
"Pothole","Public Enquiry",12/04/2017 08:46:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (EAST)",340366.70387774,358997.94949623,"Completed Enquiries"
"Pothole","Public Enquiry",12/04/2017 09:27:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",333780.64709454,365601.29683488,"Completed Enquiries"
"Pothole","Public Enquiry",12/04/2017 11:07:16,"NORTHERN DIVISION","FERMANAGH & OMAGH (WEST)",0,0,"New Enquiries"
"Pothole","Public Enquiry",12/04/2017 11:19:57,"WESTERN DIVISION","MID ULSTER (NORTH)",284513.286744,382153.58865039,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",12/04/2017 11:24:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (WEST)",281180.96453517,351587.673059,"Completed Enquiries"
"Pothole","Public Enquiry",12/04/2017 11:29:16,"WESTERN DIVISION","FERMANAGH & OMAGH (WEST)",233692.15625,320326.3125,"Completed Enquiries"
"Pothole","Public Enquiry",12/04/2017 11:39:00,"SOUTHERN DIVISION","ARDS & NORTH DOWN",349828.5625,365855.6875,"Completed Enquiries"
"Pothole","Public Enquiry",12/04/2017 11:43:00,"SOUTHERN DIVISION","ARDS & NORTH DOWN",352364.79203708,361655.2987681,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",12/04/2017 11:59:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (WEST)",295203.03931715,333441.36971891,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",12/04/2017 12:00:00,"EASTERN DIVISION","BELFAST SOUTH",336058.58238083,371759.92506985,"Completed Enquiries"
"Pothole","Public Enquiry",12/04/2017 13:45:00,"EASTERN DIVISION","BELFAST SOUTH",332932.79196553,367146.89951735,"Completed Enquiries"
"Pothole","Public Enquiry",12/04/2017 14:07:00,"EASTERN DIVISION","BELFAST SOUTH",335342.1240369,373445.94818388,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",12/04/2017 14:19:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (WEST)",304931.69527347,328689.90970281,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",12/04/2017 15:48:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",323539.12949791,372902.19125179,"Completed Enquiries"
"Pothole","Public Enquiry",12/04/2017 15:58:50,"WESTERN DIVISION","FERMANAGH & OMAGH (EAST)",262430.67051427,378589.65336762,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",12/04/2017 16:01:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",331499.75078317,360041.86576073,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",12/04/2017 16:34:00,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",304722.29179366,386723.42957834,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",12/04/2017 16:34:00,"WESTERN DIVISION","FERMANAGH & OMAGH (EAST)",255370.87247122,360961.66285713,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",12/04/2017 16:52:00,"WESTERN DIVISION","MID ULSTER (NORTH)",269218.59605446,376925.94036805,"Completed Enquiries"
"Pothole","Public Enquiry",12/04/2017 19:00:00,"SOUTHERN DIVISION","ARDS & NORTH DOWN",356154.11368639,380822.62890526,"Completed Enquiries"
"Pothole","Public Enquiry",13/04/2017 08:26:00,"EASTERN DIVISION","BELFAST SOUTH",334961.05712896,371049.31448441,"Completed Enquiries"
"Pothole","Public Enquiry",13/04/2017 08:40:00,"EASTERN DIVISION","BELFAST SOUTH",334949.78585639,371253.01098553,"Completed Enquiries"
"Pothole","Public Enquiry",13/04/2017 08:48:15,"EASTERN DIVISION","BELFAST NORTH",328019.5,370256.3125,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",13/04/2017 09:39:00,"WESTERN DIVISION","FERMANAGH & OMAGH (EAST)",243018.03307298,373903.00709084,"Completed Enquiries"
"Pothole","Public Enquiry",13/04/2017 09:52:39,"WESTERN DIVISION","MID ULSTER (NORTH)",269284.45967817,377487.30162523,"Completed Enquiries"
"Pothole","Public Enquiry",13/04/2017 10:24:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",311045.68616035,364056.00365154,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",13/04/2017 12:36:00,"WESTERN DIVISION","MID ULSTER (NORTH)",284828.16126914,370736.80422911,"Completed Enquiries"
"Pothole","Public Enquiry",13/04/2017 13:28:00,"NORTHERN DIVISION","CAUSEWAY COAST & GLENS (WEST)",288058.83751375,426024.43810854,"Completed Enquiries"
