"ENQUIRY_TYPE","ENQUIRY_CATEGORY","DATE_RECORDED","DIVISION","CLIENT_OFFICE_NAME","EASTING","NORTHING","APPROVAL_STATUS_NAME"
"Pothole","Call Centre Public Enquiry",20/06/2016 09:27:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (WEST)",291440.047617592,346240.149934486,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",20/06/2016 09:32:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (WEST)",291395.370948392,347072.145878068,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",20/06/2016 09:33:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (WEST)",291372.878563005,347176.798162759,"Completed Enquiries"
"Pothole","Public Enquiry",20/06/2016 09:38:00,"WESTERN DIVISION","MID ULSTER (NORTH)",286515.832918766,376768.357519667,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",20/06/2016 10:37:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",334625.060352305,365711.546132143,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",20/06/2016 11:37:00,"WESTERN DIVISION","LONDONDERRY & STRABANE",243022.064827115,405501.55329388,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",20/06/2016 14:20:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (WEST)",324342.734813345,331806.878129042,"New Enquiries"
"Pothole","Call Centre Public Enquiry",20/06/2016 14:56:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (WEST)",316157.820563532,328240.530708128,"Completed Enquiries"
"Pothole","Public Enquiry",20/06/2016 15:03:00,"WESTERN DIVISION","LONDONDERRY & STRABANE",254487.539112472,407255.286083508,"Completed Enquiries"
"Pothole","Public Enquiry",20/06/2016 15:18:25,"EASTERN DIVISION","BELFAST SOUTH",334907.02632226,371181.92487039,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",20/06/2016 15:37:00,"WESTERN DIVISION","MID ULSTER (NORTH)",292470.171738743,378223.183138703,"Completed Enquiries"
"Pothole","Public Enquiry",20/06/2016 15:40:00,"EASTERN DIVISION","BELFAST SOUTH",334898.411434135,371186.57407183,"Completed Enquiries"
"Pothole","Public Enquiry",20/06/2016 16:02:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",324784.795095834,363809.836214226,"New Enquiries"
"Pothole","Call Centre Public Enquiry",20/06/2016 16:41:00,"WESTERN DIVISION","FERMANAGH & OMAGH (EAST)",247346.472807091,381582.692769066,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",20/06/2016 17:03:00,"WESTERN DIVISION","MID ULSTER (NORTH)",278872.31022645,400065.346486405,"Completed Enquiries"
"Pothole","Public Enquiry",20/06/2016 18:34:00,"WESTERN DIVISION","LONDONDERRY & STRABANE",245716.052003941,406339.409501349,"Completed Enquiries"
"Pothole","Public Enquiry",20/06/2016 18:57:00,"NORTHERN DIVISION","CAUSEWAY COAST & GLENS (WEST)",256485.020708967,419168.573123949,"Completed Enquiries"
"Pothole","Public Enquiry",20/06/2016 19:04:00,"NORTHERN DIVISION","CAUSEWAY COAST & GLENS (WEST)",256038.924009078,418258.827341678,"Completed Enquiries"
"Pothole","Public Enquiry",20/06/2016 22:11:00,"NORTHERN DIVISION","MID & EAST ANTRIM",340678.941244412,391983.714742484,"Completed Enquiries"
"Pothole","Public Enquiry",20/06/2016 22:51:00,"WESTERN DIVISION","FERMANAGH & OMAGH (WEST)",223119.718866842,344339.609176244,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",21/06/2016 09:15:00,"NORTHERN DIVISION","MID & EAST ANTRIM",313141.213564632,395974.509304058,"Completed Enquiries"
"Pothole","Public Enquiry",21/06/2016 10:42:59,"NORTHERN DIVISION","MID & EAST ANTRIM",327032.84068361,413899.83593917,"Completed Enquiries"
"Pothole","Public Enquiry",21/06/2016 10:50:40,"NORTHERN DIVISION","MID & EAST ANTRIM",340695.81100854,391990.59123476,"Completed Enquiries"
"Pothole","Public Enquiry",21/06/2016 11:02:00,"SOUTHERN DIVISION","ARDS & NORTH DOWN",338542.815178288,377236.744738796,"Completed Enquiries"
"Pothole","Public Enquiry",21/06/2016 11:09:00,"EASTERN DIVISION","BELFAST NORTH",334105.651517164,377585.706589295,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",21/06/2016 12:09:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (WEST)",306281.79892943,326400.337975108,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",21/06/2016 12:32:00,"SOUTHERN DIVISION","ARDS & NORTH DOWN",350344.92366917,372834.574147697,"Completed Enquiries"
"Pothole","Public Enquiry",21/06/2016 12:59:00,"EASTERN DIVISION","BELFAST SOUTH",333214.2928579,373105.546904819,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",21/06/2016 13:51:00,"WESTERN DIVISION","FERMANAGH & OMAGH (EAST)",262360.756309251,369527.05496313,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",21/06/2016 14:41:00,"WESTERN DIVISION","MID ULSTER (NORTH)",282887.008335254,392415.397625454,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",21/06/2016 14:47:00,"NORTHERN DIVISION","CAUSEWAY COAST & GLENS (EAST)",297314.240927534,423841.65748647,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",21/06/2016 15:52:00,"WESTERN DIVISION","MID ULSTER (SOUTH)",277250.304083803,360786.622261899,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",21/06/2016 16:00:00,"EASTERN DIVISION","BELFAST SOUTH",337261.152965219,375052.463475424,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",21/06/2016 16:19:00,"NORTHERN DIVISION","MID & EAST ANTRIM",309818.1107363,400002.589390527,"Completed Enquiries"
"Pothole","Public Enquiry",22/06/2016 10:14:00,"WESTERN DIVISION","MID ULSTER (NORTH)",272589.744135968,375587.256590529,"Completed Enquiries"
"Pothole","Public Enquiry",22/06/2016 10:19:00,"WESTERN DIVISION","FERMANAGH & OMAGH (EAST)",229643.645925105,357088.045174566,"Completed Enquiries"
"Pothole","Public Enquiry",22/06/2016 10:22:00,"WESTERN DIVISION","FERMANAGH & OMAGH (EAST)",230072.301540098,357458.14056155,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",22/06/2016 10:28:00,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",322762.093571277,391927.882207538,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",22/06/2016 10:50:00,"NORTHERN DIVISION","CAUSEWAY COAST & GLENS (EAST)",322894.514321028,431100.466255569,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",22/06/2016 11:25:00,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",321852.55369985,392746.28598405,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",22/06/2016 12:18:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",312435.619861515,345864.181895689,"Completed Enquiries"
"Pothole","Public Enquiry",22/06/2016 13:59:00,"WESTERN DIVISION","MID ULSTER (NORTH)",281145.861056509,377483.126438694,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",22/06/2016 14:30:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",301067.227959119,349062.288575136,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",22/06/2016 14:40:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (WEST)",307806.620189089,327293.32056843,"Completed Enquiries"
"Pothole","Public Enquiry",22/06/2016 16:22:00,"SOUTHERN DIVISION","ARDS & NORTH DOWN",341419.576591451,379724.55459779,"Completed Enquiries"
"Pothole","Public Enquiry",22/06/2016 16:27:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",342323.874800338,374064.224218024,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",22/06/2016 16:27:00,"NORTHERN DIVISION","CAUSEWAY COAST & GLENS (WEST)",257015.613653901,420073.61192058,"Completed Enquiries"
"Pothole","Public Enquiry",22/06/2016 16:43:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",306379.782506228,361094.50538593,"Completed Enquiries"
"Pothole","Public Enquiry",22/06/2016 16:46:20,"SOUTHERN DIVISION","ARDS & NORTH DOWN",349819.25,363441.15625,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",22/06/2016 16:44:00,"SOUTHERN DIVISION","ARDS & NORTH DOWN",362220.873350964,355361.531084117,"Completed Enquiries"
"Pothole","Public Enquiry",22/06/2016 17:45:00,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",314887.955022999,388308.194950116,"Completed Enquiries"
"Pothole","Public Enquiry",22/06/2016 23:30:00,"NORTHERN DIVISION","CAUSEWAY COAST & GLENS (WEST)",280367.66069983,433213.28748577,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",23/06/2016 10:11:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (EAST)",341278.097037156,344991.996059718,"Completed Enquiries"
"Pothole","Public Enquiry",23/06/2016 11:05:00,"WESTERN DIVISION","LONDONDERRY & STRABANE",236667.203002906,401041.227809041,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",23/06/2016 12:16:00,"WESTERN DIVISION","LONDONDERRY & STRABANE",239132.255485186,416395.978485721,"New Enquiries"
"Pothole","Public Enquiry",23/06/2016 15:52:33,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (EAST)",341768.14512982,346354.94112293,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",23/06/2016 15:49:00,"SOUTHERN DIVISION","ARDS & NORTH DOWN",349387.642681186,374827.043401469,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",23/06/2016 16:33:00,"WESTERN DIVISION","FERMANAGH & OMAGH (EAST)",258464.844218315,381566.177987176,"Completed Enquiries"
"Pothole","Public Enquiry",23/06/2016 22:30:00,"WESTERN DIVISION","FERMANAGH & OMAGH (WEST)",249181.838687228,333365.37966784,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",24/06/2016 09:07:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (WEST)",283585.829578395,341982.039867226,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",24/06/2016 09:30:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (WEST)",307719.203781551,325836.388600111,"Completed Enquiries"
"Pothole","Public Enquiry",24/06/2016 09:57:16,"NORTHERN DIVISION","MID & EAST ANTRIM",311376.91649028,405476.0353484,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",24/06/2016 10:44:00,"NORTHERN DIVISION","CAUSEWAY COAST & GLENS (WEST)",285718.663286024,429012.732789779,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",24/06/2016 13:45:00,"WESTERN DIVISION","FERMANAGH & OMAGH (WEST)",250293.793977709,331506.344044895,"Completed Enquiries"
"Pothole","Public Enquiry",24/06/2016 15:04:53,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",314212.16255054,387709.93739199,"Completed Enquiries"
"Pothole","Public Enquiry",25/06/2016 11:40:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (WEST)",291406.183152846,356942.303737919,"Completed Enquiries"
"Pothole","Public Enquiry",25/06/2016 11:42:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (WEST)",291480.083128557,357096.933836538,"Completed Enquiries"
"Pothole","Public Enquiry",25/06/2016 11:44:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (WEST)",291521.799009505,357168.719552901,"Completed Enquiries"
"Pothole","Public Enquiry",25/06/2016 15:46:00,"WESTERN DIVISION","LONDONDERRY & STRABANE",243733.213470884,421555.0770472,"Completed Enquiries"
"Pothole","Public Enquiry",25/06/2016 18:54:00,"EASTERN DIVISION","BELFAST SOUTH",333273.790970598,368543.090945121,"Completed Enquiries"
"Pothole","Public Enquiry",26/06/2016 08:35:00,"SOUTHERN DIVISION","ARDS & NORTH DOWN",363119.616711723,370925.894142076,"Completed Enquiries"
"Pothole","Public Enquiry",26/06/2016 20:39:00,"WESTERN DIVISION","LONDONDERRY & STRABANE",244122.753673326,419867.93105396,"Completed Enquiries"
"Pothole","Public Enquiry",27/06/2016 09:01:39,"WESTERN DIVISION","FERMANAGH & OMAGH (EAST)",262447.90330862,373602.02818046,"Completed Enquiries"
"Pothole","Public Enquiry",27/06/2016 09:28:11,"EASTERN DIVISION","BELFAST SOUTH",337103.6884331,373322.77118083,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",27/06/2016 10:49:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (WEST)",286603.150690562,349155.613594392,"Completed Enquiries"
"Pothole","Public Enquiry",27/06/2016 11:04:45,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",310182.50694207,355637.65058805,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",27/06/2016 11:09:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (WEST)",294046.06064269,347776.434229701,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",27/06/2016 11:12:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",288725.903257001,361238.759079111,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",27/06/2016 11:35:00,"WESTERN DIVISION","FERMANAGH & OMAGH (EAST)",238056.937968147,360029.030238581,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",27/06/2016 11:56:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (EAST)",333261.20428682,353308.029655039,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",27/06/2016 12:32:00,"WESTERN DIVISION","FERMANAGH & OMAGH (EAST)",248084.656567728,372934.706121167,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",27/06/2016 14:47:00,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",333995.701706052,394137.654335427,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",27/06/2016 14:50:00,"WESTERN DIVISION","MID ULSTER (NORTH)",289256.567466045,369042.531317582,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",27/06/2016 14:51:00,"EASTERN DIVISION","BELFAST SOUTH",335377.269814616,374415.296914402,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",27/06/2016 15:53:00,"WESTERN DIVISION","FERMANAGH & OMAGH (EAST)",228859.881820896,356240.271147706,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",27/06/2016 16:14:00,"WESTERN DIVISION","FERMANAGH & OMAGH (EAST)",244046.526650065,372161.378971956,"Completed Enquiries"
"Pothole","Public Enquiry",27/06/2016 20:54:00,"NORTHERN DIVISION","MID & EAST ANTRIM",311422.544996786,399082.409007965,"Completed Enquiries"
"Pothole","Public Enquiry",28/06/2016 08:31:00,"EASTERN DIVISION","BELFAST SOUTH",334947.111028678,371256.223571369,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",28/06/2016 09:09:00,"NORTHERN DIVISION","CAUSEWAY COAST & GLENS (WEST)",292885.758619455,442112.866379633,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",28/06/2016 09:27:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",309220.66281922,342758.03493931,"Completed Enquiries"
"Pothole","Public Enquiry",28/06/2016 09:44:45,"EASTERN DIVISION","CASTLEREAGH / LISBURN",343775.10427184,375584.05557533,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",28/06/2016 10:06:00,"EASTERN DIVISION","BELFAST SOUTH",337108.507821478,373312.506530032,"Completed Enquiries"
"Pothole","Public Enquiry",28/06/2016 10:11:00,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",321992.41405637,392592.367950703,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",28/06/2016 10:50:00,"NORTHERN DIVISION","CAUSEWAY COAST & GLENS (WEST)",268109.141273588,435635.227892984,"Completed Enquiries"
"Pothole","Public Enquiry",28/06/2016 11:57:06,"SOUTHERN DIVISION","?",0,0,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",28/06/2016 11:59:00,"EASTERN DIVISION","BELFAST SOUTH",334232.463905504,372759.062588076,"Completed Enquiries"
"Pothole","Public Enquiry",28/06/2016 12:46:00,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",325729.62152838,393565.1473558,"Completed Enquiries"
"Pothole","Public Enquiry",28/06/2016 12:48:00,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",325657.354910464,393607.44651189,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",28/06/2016 13:12:00,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",333373.868240477,384295.100834434,"Completed Enquiries"
"Pothole","Public Enquiry",28/06/2016 13:58:55,"NORTHERN DIVISION","MID & EAST ANTRIM",326614.76524705,413082.90230858,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",28/06/2016 15:41:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (WEST)",290139.393478119,341822.962355429,"Completed Enquiries"
"Pothole","Public Enquiry",28/06/2016 17:06:00,"EASTERN DIVISION","BELFAST SOUTH",330077.641742753,368521.927213365,"Completed Enquiries"
"Pothole","Public Enquiry",28/06/2016 18:20:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (WEST)",314284.90716309,321346.153870598,"Completed Enquiries"
"Pothole","Public Enquiry",28/06/2016 19:00:00,"WESTERN DIVISION","MID ULSTER (NORTH)",273692.351501235,377141.370010665,"Completed Enquiries"
"Pothole","Public Enquiry",28/06/2016 22:23:00,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",334323.513017894,382396.858327141,"Completed Enquiries"
"Pothole","Public Enquiry",29/06/2016 07:57:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",327383.601757108,363547.117549774,"Completed Enquiries"
"Pothole","Public Enquiry",29/06/2016 08:00:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",330311.840399618,357447.939766507,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",29/06/2016 09:33:00,"SOUTHERN DIVISION","ARDS & NORTH DOWN",341489.833629338,364676.906570225,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",29/06/2016 09:51:00,"WESTERN DIVISION","MID ULSTER (NORTH)",290059.840428378,404330.071150769,"Completed Enquiries"
"Pothole","Public Enquiry",29/06/2016 09:56:00,"EASTERN DIVISION","BELFAST SOUTH",334879.46401859,371185.100864421,"Completed Enquiries"
"Pothole","Public Enquiry",29/06/2016 10:17:00,"EASTERN DIVISION","BELFAST SOUTH",334895.124119434,371187.023842939,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",29/06/2016 10:20:00,"EASTERN DIVISION","BELFAST SOUTH",334905.179220126,371187.121292784,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",29/06/2016 10:21:00,"EASTERN DIVISION","BELFAST SOUTH",337722.008046689,371611.894471212,"Completed Enquiries"
"Pothole","Complaints",29/06/2016 11:06:57,"WESTERN DIVISION","LONDONDERRY & STRABANE",234463.58321675,395113.54964781,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",29/06/2016 12:09:00,"WESTERN DIVISION","MID ULSTER (NORTH)",283783.843662048,383565.726733719,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",29/06/2016 12:27:00,"SOUTHERN DIVISION","ARDS & NORTH DOWN",351028.288162458,374354.346986452,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",29/06/2016 13:54:00,"WESTERN DIVISION","LONDONDERRY & STRABANE",243260.772701777,417855.448710892,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",29/06/2016 14:48:00,"SOUTHERN DIVISION","ARDS & NORTH DOWN",359270.502923359,377351.241725247,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",29/06/2016 15:11:00,"WESTERN DIVISION","MID ULSTER (SOUTH)",252758.281244148,358260.473566,"New Enquiries"
"Pothole","Call Centre Public Enquiry",29/06/2016 17:02:00,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",325312.634978027,386404.991348379,"Completed Enquiries"
"Pothole","Public Enquiry",29/06/2016 18:15:00,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",315300.453095364,388102.438804602,"Completed Enquiries"
"Pothole","Public Enquiry",30/06/2016 11:12:00,"NORTHERN DIVISION","MID & EAST ANTRIM",305729.150154737,407251.623711671,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",30/06/2016 12:12:00,"WESTERN DIVISION","FERMANAGH & OMAGH (EAST)",240352.098834111,357545.552933588,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",30/06/2016 13:29:00,"NORTHERN DIVISION","CAUSEWAY COAST & GLENS (EAST)",297475.636136583,416842.955099849,"Completed Enquiries"
"Pothole","Public Enquiry",30/06/2016 13:39:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (EAST)",336417.131192491,352242.09693598,"Completed Enquiries"
"Pothole","Public Enquiry",30/06/2016 13:39:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (EAST)",336408.935516061,352271.419115004,"Completed Enquiries"
"Pothole","Call Centre Public Enquiry",30/06/2016 14:21:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (WEST)",279045.276940731,348793.684039937,"Completed Enquiries"
"Pothole","Public Enquiry",30/06/2016 14:52:48,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",295133.75699138,362652.44649921,"Completed Enquiries"
